path	manifest_slice	primary_domain	coverage_status
src/app/plugins/plugin-bridge-work-context.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-bridge.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-bridge.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-hooks.effects.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-hooks.effects.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-meta-persistence.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-meta-persistence.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-persistence.model.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-user-persistence.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin-user-persistence.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin.service.load-from-zip.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin.service.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/plugin.service.ts	A1-M2	B35	wave-b-complete
src/app/plugins/store/plugin-metadata.reducer.ts	A1-M2	B35	wave-b-complete
src/app/plugins/store/plugin-user-data.reducer.ts	A1-M2	B35	wave-b-complete
src/app/plugins/store/plugin.actions.ts	A1-M2	B35	wave-b-complete
src/app/plugins/util/plugin-data-codec.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/util/plugin-data-codec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/util/plugin-persistence-key.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/plugins/util/plugin-persistence-key.util.ts	A1-M2	B35	wave-b-complete
src/app/root-store/app-state/app-state.actions.ts	A1-M2	B35	wave-b-complete
src/app/root-store/app-state/app-state.effects.ts	A1-M2	B35	wave-b-complete
src/app/root-store/app-state/app-state.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/app-state/app-state.selectors.ts	A1-M2	B35	wave-b-complete
src/app/root-store/feature-stores.module.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/action-logger.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/action-logger.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/all-data-was-loaded.actions.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/load-all-data.action.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/meta-reducer-registry.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/day-change-sync-race.integration.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/index.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/issue-provider-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/issue-provider-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/lww-projectid-convergence.integration.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/lww-update.meta-reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/lww-update.meta-reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/planner-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/planner-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/project-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/project-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/repeat-task-today-tag.integration.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/section-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/section-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/short-syntax-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/short-syntax-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/tag-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/tag-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-batch-update-subtask.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-batch-update-two-subtasks-bug.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-batch-update.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-batch-update.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-repeat-cfg-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-repeat-cfg-shared.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-crud.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-crud.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-deadline.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-deadline.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-helpers.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-lifecycle.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-lifecycle.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-scheduling.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/task-shared-scheduling.reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/test-helpers.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/test-utils.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/validate-and-fix-data-consistency-after-batch-update.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared-meta-reducers/validate-and-fix-data-consistency-after-batch-update.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared.actions.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/task-shared.reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/undo-task-delete.meta-reducer.spec.ts	A1-M2	B35	wave-b-complete
src/app/root-store/meta/undo-task-delete.meta-reducer.ts	A1-M2	B35	wave-b-complete
src/app/root-store/root-state.ts	A1-M2	B35	wave-b-complete
src/app/routes/pages.routes.ts	A1-M2	B35	wave-b-complete
src/app/t.const.ts	A1-M2	B35	wave-b-complete
src/app/ui/collapsible/collapsible.component.html	A1-M2	B35	wave-b-complete
src/app/ui/collapsible/collapsible.component.scss	A1-M2	B35	wave-b-complete
src/app/ui/collapsible/collapsible.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/ui/collapsible/collapsible.component.ts	A1-M2	B35	wave-b-complete
src/app/ui/dialog-confirm/dialog-confirm.component.html	A1-M2	B35	wave-b-complete
src/app/ui/dialog-confirm/dialog-confirm.component.scss	A1-M2	B35	wave-b-complete
src/app/ui/dialog-confirm/dialog-confirm.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/ui/dialog-confirm/dialog-confirm.component.ts	A1-M2	B35	wave-b-complete
src/app/ui/password-strength/password-strength.component.spec.ts	A1-M2	B35	wave-b-complete
src/app/ui/password-strength/password-strength.component.ts	A1-M2	B35	wave-b-complete
src/app/ui/pipes/locale-date.pipe.spec.ts	A1-M2	B35	wave-b-complete
src/app/ui/pipes/locale-date.pipe.ts	A1-M2	B35	wave-b-complete
src/app/ui/pipes/short-time.pipe.spec.ts	A1-M2	B35	wave-b-complete
src/app/ui/pipes/short-time.pipe.ts	A1-M2	B35	wave-b-complete
src/app/util/app-data-mock.ts	A1-M2	B35	wave-b-complete
src/app/util/bulk-replay-log-guard.ts	A1-M2	B35	wave-b-complete
src/app/util/check-fix-entity-state-consistency.spec.ts	A1-M2	B12	wave-b-complete
src/app/util/check-fix-entity-state-consistency.ts	A1-M2	B12	wave-b-complete
src/app/util/chunk-array.ts	A1-M2	B35	wave-b-complete
src/app/util/create-empty-entity.ts	A1-M2	B35	wave-b-complete
src/app/util/critical-error-signal.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/critical-error-signal.ts	A1-M2	B35	wave-b-complete
src/app/util/debounce-during-startup.operator.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/debounce-during-startup.operator.ts	A1-M2	B35	wave-b-complete
src/app/util/dev-error.ts	A1-M2	B35	wave-b-complete
src/app/util/dirtyDeepCopy.ts	A1-M2	B35	wave-b-complete
src/app/util/download.ts	A1-M2	B35	wave-b-complete
src/app/util/eml-parser.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/eml-parser.ts	A1-M2	B35	wave-b-complete
src/app/util/env.ts	A1-M2	B35	wave-b-complete
src/app/util/escape-html.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/escape-html.ts	A1-M2	B35	wave-b-complete
src/app/util/fake-entity-state-from-array.ts	A1-M2	B35	wave-b-complete
src/app/util/get-db-date-str.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/get-db-date-str.ts	A1-M2	B35	wave-b-complete
src/app/util/get-error-text.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/get-error-text.ts	A1-M2	B35	wave-b-complete
src/app/util/is-android-web-view.ts	A1-M2	B35	wave-b-complete
src/app/util/is-mouse-primary.ts	A1-M2	B35	wave-b-complete
src/app/util/is-native-platform.ts	A1-M2	B35	wave-b-complete
src/app/util/is-object.ts	A1-M2	B35	wave-b-complete
src/app/util/is-online.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/is-online.ts	A1-M2	B35	wave-b-complete
src/app/util/is-today.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/is-today.util.ts	A1-M2	B35	wave-b-complete
src/app/util/lazy-inject.ts	A1-M2	B35	wave-b-complete
src/app/util/local-actions.token.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/local-actions.token.ts	A1-M2	B35	wave-b-complete
src/app/util/native-dialogs.ts	A1-M2	B35	wave-b-complete
src/app/util/promise-timeout.ts	A1-M2	B35	wave-b-complete
src/app/util/skip-during-sync-window.operator.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/skip-during-sync-window.operator.ts	A1-M2	B35	wave-b-complete
src/app/util/skip-during-sync.operator.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/skip-during-sync.operator.ts	A1-M2	B35	wave-b-complete
src/app/util/start-of-next-day.util.spec.ts	A1-M2	B35	wave-b-complete
src/app/util/start-of-next-day.util.ts	A1-M2	B35	wave-b-complete
src/app/util/truncate.ts	A1-M2	B35	wave-b-complete
src/app/util/unique.ts	A1-M2	B35	wave-b-complete
src/app/util/uuid-v7.ts	A1-M2	B35	wave-b-complete
src/app/util/wait-for-sync-window.operator.ts	A1-M2	B35	wave-b-complete
tools/check-file.js	A1-M3	B37	wave-b-complete
tools/load-env.js	A1-M3	B37	wave-b-complete
tsconfig.base.json	A1-M3	B37	wave-b-complete
tsconfig.json	A1-M3	B37	wave-b-complete
webdav.yaml	A1-M3	B37	wave-b-complete
